rosbagTimestamp,linear,x,y,z,angular,x,y,z
1608810926537741024,,0.0926406326322,0.0,0.0,,0.0,0.0,-0.0157367487808
1608810926855824023,,0.086859108279,0.0,0.0,,0.0,0.0,-0.0180334730062
1608810927109433393,,0.0826744770527,0.0,0.0,,0.0,0.0,-0.01974270144
1608810927399056454,,0.0777692172791,0.0,0.0,,0.0,0.0,-0.0203494249742
1608810927655911141,,0.0754770593778,0.0,0.0,,0.0,0.0,-0.0221379134724
1608810927909648987,,0.0751132680155,0.0,0.0,,0.0,0.0,-0.0210776387513
1608810928165101104,,0.0707858308384,0.0,0.0,,0.0,0.0,-0.0217608072721
1608810928446402299,,0.070654841736,0.0,0.0,,0.0,0.0,-0.0218206548285
1608810928691723206,,0.0671476350097,0.0,0.0,,0.0,0.0,-0.0230373689742
1608810928972641112,,0.0645874062954,0.0,0.0,,0.0,0.0,-0.0247973244606
1608810929189881406,,0.0580277437028,0.0,0.0,,0.0,0.0,-0.0264839691347
1608810929439337443,,0.057222220457,0.0,0.0,,0.0,0.0,-0.0270336769372
1608810929719617626,,0.0534261041761,0.0,0.0,,0.0,0.0,-0.0286285585959
1608810929979989024,,0.0521679496976,0.0,0.0,,0.0,0.0,-0.0276943127641
1608810930285018210,,0.0504554686392,0.0,0.0,,0.0,0.0,-0.0284959830227
1608810930553009108,,0.0445842867384,0.0,0.0,,0.0,0.0,-0.0293839220555
1608810930812047114,,0.0427160769043,0.0,0.0,,0.0,0.0,-0.0299657594325
1608810931122374913,,0.0380626105978,0.0,0.0,,0.0,0.0,-0.0315646856551
