rosbagTimestamp,linear,x,y,z,angular,x,y,z
1608810916598490726,,0.196991997601,0.0,0.0,,0.0,0.0,0.197465593502
1608810916853024432,,0.198785578634,0.0,0.0,,0.0,0.0,0.125752562784
1608810917108735380,,0.199595425324,0.0,0.0,,0.0,0.0,0.0726561235252
1608810917363597339,,0.199800998626,0.0,0.0,,0.0,0.0,0.0509696134393
1608810917631126510,,0.199846730743,0.0,0.0,,0.0,0.0,0.0447335322613
1608810917927369182,,0.199888370607,0.0,0.0,,0.0,0.0,0.0381788272163
1608810918186307388,,0.199938538086,0.0,0.0,,0.0,0.0,0.0283311290329
1608810918439720392,,0.1999901397,0.0,0.0,,0.0,0.0,0.0113488932717
1608810918702248037,,0.199999575925,0.0,0.0,,0.0,0.0,-0.00234897140461
1608810918950282106,,0.199962221353,0.0,0.0,,0.0,0.0,-0.0222106371399
1608810919206858137,,0.199906838467,0.0,0.0,,0.0,0.0,-0.0348783561413
1608810919452780050,,0.199765574276,0.0,0.0,,0.0,0.0,-0.055318234605
1608810919711974509,,0.199714439587,0.0,0.0,,0.0,0.0,-0.0610505532236
1608810919965147692,,0.199570323245,0.0,0.0,,0.0,0.0,-0.0748740855172
1608810920229757975,,0.199346272525,0.0,0.0,,0.0,0.0,-0.092328376503
1608810920509858165,,0.199276414838,0.0,0.0,,0.0,0.0,-0.0971281676068
1608810920771847191,,0.198838722086,0.0,0.0,,0.0,0.0,-0.12297826667
1608810921039031749,,0.198793414135,0.0,0.0,,0.0,0.0,-0.125347304853
1608810921292656794,,0.19877078095,0.0,0.0,,0.0,0.0,-0.126514209408
1608810921556525117,,0.198649611728,0.0,0.0,,0.0,0.0,-0.132582990531
1608810921821021335,,0.192491861974,0.0,0.0,,0.0,0.0,-0.124006952296
1608810922078939611,,0.186704840457,0.0,0.0,,0.0,0.0,-0.124543911847
1608810922330477424,,0.170809751501,0.0,0.0,,0.0,0.0,-0.113180094575
1608810922580266518,,0.157781500819,0.0,0.0,,0.0,0.0,-0.0939947067157
1608810922836958508,,0.146946871105,0.0,0.0,,0.0,0.0,-0.0783537692335
1608810923087091110,,0.135117471396,0.0,0.0,,0.0,0.0,-0.0782531080113
1608810923365262743,,0.125542952391,0.0,0.0,,0.0,0.0,-0.0754436433256
1608810923628317581,,0.117992476911,0.0,0.0,,0.0,0.0,-0.0767768851314
1608810923891096483,,0.115529722052,0.0,0.0,,0.0,0.0,-0.0677025431266
1608810924146697462,,0.106280744122,0.0,0.0,,0.0,0.0,-0.0627710398054
1608810924398632874,,0.100683247565,0.0,0.0,,0.0,0.0,-0.0736730716262
1608810924666223236,,0.0960220112642,0.0,0.0,,0.0,0.0,-0.0664852650144
1608810924952428888,,0.0917500115003,0.0,0.0,,0.0,0.0,-0.0621977883473
1608810925208892640,,0.0875308544228,0.0,0.0,,0.0,0.0,-0.0664864924553
1608810925466347941,,0.0799707321403,0.0,0.0,,0.0,0.0,-0.0608901955131
1608810925747571119,,0.0757680950438,0.0,0.0,,0.0,0.0,-0.0501654488833
1608810926008288269,,0.070752386128,0.0,0.0,,0.0,0.0,-0.0519323392032
1608810926263636427,,0.0668919634605,0.0,0.0,,0.0,0.0,-0.0532613311395
1608810926524888565,,0.0629563585151,0.0,0.0,,0.0,0.0,-0.0471079627105
1608810926833680643,,0.0594281739507,0.0,0.0,,0.0,0.0,-0.045095227129
1608810927094372936,,0.0563221172805,0.0,0.0,,0.0,0.0,-0.0444612641066
1608810927379450984,,0.0527081706571,0.0,0.0,,0.0,0.0,-0.0473419259251
1608810927647809091,,0.0514159328431,0.0,0.0,,0.0,0.0,-0.0416053408139
1608810927885255917,,0.0509950259803,0.0,0.0,,0.0,0.0,-0.0457248712236
1608810928146165710,,0.047960257165,0.0,0.0,,0.0,0.0,-0.0452832410581
1608810928389932548,,0.0478843312568,0.0,0.0,,0.0,0.0,-0.0450937650469
1608810928666584482,,0.0458027901608,0.0,0.0,,0.0,0.0,-0.0397631029057
1608810928922348894,,0.0436568270341,0.0,0.0,,0.0,0.0,-0.0464884787462
1608810929171542073,,0.0392987612477,0.0,0.0,,0.0,0.0,-0.0450843831076
1608810929426275395,,0.0386344930563,0.0,0.0,,0.0,0.0,-0.0446328917959
1608810929699066494,,0.0368879190676,0.0,0.0,,0.0,0.0,-0.0407402621029
1608810929958668092,,0.0352894608312,0.0,0.0,,0.0,0.0,-0.0425840963559
1608810930247466694,,0.0340585600955,0.0,0.0,,0.0,0.0,-0.0383347239659
1608810930502175869,,0.0302844814336,0.0,0.0,,0.0,0.0,-0.0369603922755
1608810930764797340,,0.0292097429641,0.0,0.0,,0.0,0.0,-0.0353480348137
1608810931043217913,,0.0257497944784,0.0,0.0,,0.0,0.0,-0.0363902301369
